E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2323.395034734753,-60.50077484303144,2305.244802281844,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2316.6516872052343,-38.022950248284765,2305.244802130749,0.0002261229230344811,1.758098145318014,0.04232675434763289,4171.800132663688,50,0.25
2319.5402061201453,-47.651347184459325,2305.2448019648073,0.00022638934092084095,1.7870997341732733,0.041056171861876004,4171.800132663688,100,0.5
2315.8882091757014,-35.47802446779055,2305.2448018353643,0.00022595952183471977,1.816968060167174,0.04310751884161117,4171.800132663683,150,0.75
2317.185802639263,-39.80333647027743,2305.24480169818,0.0002261421953911675,1.7719079552238135,0.042234741455407614,4171.800132663677,200,1.0
2317.592242692739,-41.15813703867371,2305.244801581137,0.00022603649362533656,2.1053216392659166,0.042739591186100656,4171.800132663673,250,1.25
2316.452828128272,-37.36008887419948,2305.244801466012,0.0002261027955749976,1.9049928905172497,0.042422866541416776,4171.800132663671,300,1.5
2320.136703173587,-49.63967279339899,2305.2448013355674,0.00022597081222116568,1.844791709622256,0.04305353474159928,4171.800132663673,350,1.75
2314.7718114240993,-31.756700790249372,2305.2448011870247,0.0002256643050476257,1.9054188080248298,0.04452099206400746,4171.80013266368,400,2.0
2320.8494779623466,-52.01558980402003,2305.2448010211406,0.0002258385055356717,1.8353719152868433,0.04368648780178131,4171.800132663685,450,2.25
2315.8405307378516,-35.31909941100622,2305.2448009145496,0.00022601688227645594,1.844012927433328,0.04283331027893976,4171.800132663679,500,2.5
